HS4,HS4 Description,Rank,Country of Origin,BaselineShare,BaselineSharePct,Old Tariff,Old TariffPct
6405,Footwear Nesoi,6,Thailand,0.006839611787251693,0.6839611787251694,0.2341669690925995,23.416696909259947
6405,Footwear Nesoi,7,Brazil,0.0060424453393266835,0.6042445339326683,0.3080396322647251,30.803963226472508
6405,Footwear Nesoi,8,Burma,0.0048762239829863415,0.48762239829863413,0.2825976085729376,28.25976085729376
6405,Footwear Nesoi,9,Mexico,0.004476268536553343,0.4476268536553343,0.0190991187561815,1.9099118756181501
6405,Footwear Nesoi,10,Spain,0.004068573506544365,0.4068573506544365,0.1481382884420195,14.813828844201952
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",1,China,0.4464493097556731,44.64493097556731,0.2919807349067602,29.19807349067602
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",2,Vietnam,0.16285021733715552,16.285021733715553,0.1357384001864687,13.573840018646871
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",3,Dominican Republic,0.1026715235859071,10.26715235859071,0.0585482029422547,5.85482029422547
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",4,Mexico,0.08746899692963755,8.746899692963755,0.0140333650668647,1.40333650668647
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",5,Guatemala,0.053309694737075884,5.330969473707588,0.0342556594353612,3.42556594353612
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",6,Taiwan,0.05191603880922728,5.191603880922728,0.135255082644668,13.5255082644668
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",7,"Korea, South",0.03840280332889473,3.8402803328894732,0.0827773103755011,8.27773103755011
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",8,Canada,0.030810974851410468,3.0810974851410466,0.024663918369571,2.4663918369571
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",9,Thailand,0.013491318111608452,1.3491318111608452,0.0926521306562615,9.26521306562615
6406,"Parts Of Footwear; Insoles Etc; Gaitors Etc, Parts",10,Germany,0.012629122553409823,1.2629122553409822,0.1096874299028935,10.96874299028935
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",1,Canada,0.3340599443508035,33.40599443508035,0.0008316612206053,0.08316612206053
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",2,Japan,0.2658132689666643,26.58132689666643,0.0862138177905054,8.62138177905054
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",3,United Kingdom,0.08917304887495268,8.917304887495268,0.0771861586846232,7.71861586846232
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",4,China,0.08334050068171682,8.334050068171681,0.4666865441452719,46.66865441452719
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",5,Germany,0.06366352750669753,6.366352750669753,0.084519022015832,8.4519022015832
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",6,Mexico,0.04715333417218842,4.715333417218842,0.0017170773070215,0.17170773070215
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",7,Czech Republic,0.04314841743452338,4.314841743452337,0.0771332078622622,7.7133207862262205
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",8,France,0.03536331568166748,3.536331568166748,0.0406636304489264,4.06636304489264
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",9,Italy,0.02059479634730642,2.059479634730642,0.0023794334354532,0.23794334354532
7001,"Cullet,glass Waste/scrap Exc Crt Of 8549; Gl Mass",10,Taiwan,0.017689845983479478,1.7689845983479477,0.0397474849773816,3.97474849773816
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",1,Germany,0.5887492117421833,58.87492117421833,0.0971862174750491,9.71862174750491
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",2,France,0.14580899605172254,14.580899605172254,0.0952879335786505,9.52879335786505
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",3,Japan,0.13051455461565428,13.051455461565428,0.0652043178611551,6.520431786115511
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",4,China,0.06970201984617465,6.970201984617465,0.3536859465538596,35.36859465538596
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",5,Netherlands,0.02315571464149597,2.315571464149597,0.085212155993799,8.5212155993799
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",6,Czech Republic,0.012506298230490346,1.2506298230490347,0.1246544199780535,12.46544199780535
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",7,Brazil,0.011929117681039684,1.1929117681039685,0.1472724324713851,14.72724324713851
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",8,United Kingdom,0.01116420052066743,1.116420052066743,0.0719553887660656,7.19553887660656
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",9,Canada,0.003916685969990797,0.39166859699907974,0.0282590082120351,2.82590082120351
7002,"Glass In Balls (not Micros), Rods Or Tubes, Unwork",10,India,0.002553200700580988,0.2553200700580988,0.2889073996945717,28.89073996945717
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",1,France,0.413408981160833,41.3408981160833,0.0874468827992299,8.74468827992299
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",2,Germany,0.3893294403987999,38.93294403987999,0.0898767486477546,8.98767486477546
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",3,Mexico,0.07451409586420761,7.451409586420761,,
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",4,China,0.06705172334642671,6.705172334642671,0.4743197222469351,47.43197222469351
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",5,Japan,0.01586588651116811,1.586588651116811,0.0938650627026152,9.38650627026152
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",6,Indonesia,0.011715935538906964,1.1715935538906965,0.1053934849806629,10.539348498066289
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",7,United Kingdom,0.008281317134920871,0.8281317134920871,0.0688164154266564,6.88164154266564
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",8,Greece,0.008139732528863056,0.8139732528863056,0.0869517653257157,8.69517653257157
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",9,Spain,0.005870321779870269,0.5870321779870269,0.0691280096245488,6.912800962454881
7003,"Cast & Rolled Glass, In Sheets Or Profiles Etc",10,Poland,0.0058225657360034735,0.5822565736003473,0.1071782457214667,10.71782457214667
7004,"Drawn & Blown Glass, In Sheets Etc",1,Taiwan,0.19395511709987437,19.39551170998744,0.0249323549417369,2.49323549417369
7004,"Drawn & Blown Glass, In Sheets Etc",2,Malaysia,0.18495860273242015,18.495860273242016,0.039253951685636,3.9253951685636004
7004,"Drawn & Blown Glass, In Sheets Etc",3,China,0.14282728043378984,14.282728043378984,0.2159729463167391,21.59729463167391
7004,"Drawn & Blown Glass, In Sheets Etc",4,Germany,0.14201362351077806,14.201362351077806,0.0761148535873961,7.61148535873961
7004,"Drawn & Blown Glass, In Sheets Etc",5,United Kingdom,0.10198639777917953,10.198639777917954,0.0337531224143338,3.37531224143338
7004,"Drawn & Blown Glass, In Sheets Etc",6,Switzerland,0.08751444354456385,8.751444354456385,0.0868055923037031,8.68055923037031
7004,"Drawn & Blown Glass, In Sheets Etc",7,"Korea, South",0.06575054650782342,6.5750546507823415,0.077641582760808,7.7641582760808
7004,"Drawn & Blown Glass, In Sheets Etc",8,Canada,0.03550196314419374,3.5501963144193738,,
7004,"Drawn & Blown Glass, In Sheets Etc",9,Japan,0.02667462863491536,2.667462863491536,0.0733306855633827,7.33306855633827
7004,"Drawn & Blown Glass, In Sheets Etc",10,Turkey,0.01881739661246164,1.881739661246164,0.0562134545320334,5.62134545320334
7005,Float Glass & Surf Ground Or Polished Sheets Etc,1,Germany,0.24749496430114415,24.749496430114416,0.0789375711699138,7.89375711699138
7005,Float Glass & Surf Ground Or Polished Sheets Etc,2,Belgium,0.2001555995952898,20.015559959528982,0.0972178772514345,9.72178772514345
7005,Float Glass & Surf Ground Or Polished Sheets Etc,3,Mexico,0.18358251812230866,18.358251812230865,0.0005537851602265,0.05537851602265
7005,Float Glass & Surf Ground Or Polished Sheets Etc,4,Vietnam,0.10479666289132515,10.479666289132515,0.1529355975297928,15.29355975297928
7005,Float Glass & Surf Ground Or Polished Sheets Etc,5,China,0.07720098497869875,7.720098497869874,0.4586506905820916,45.865069058209166
7005,Float Glass & Surf Ground Or Polished Sheets Etc,6,Turkey,0.050508110231472954,5.050811023147295,0.1076750378781729,10.76750378781729
7005,Float Glass & Surf Ground Or Polished Sheets Etc,7,Japan,0.04882093905470862,4.882093905470862,0.1056727494886377,10.56727494886377
7005,Float Glass & Surf Ground Or Polished Sheets Etc,8,Malaysia,0.035353670922852166,3.5353670922852167,0.06397555086125,6.397555086124999
7005,Float Glass & Surf Ground Or Polished Sheets Etc,9,Latvia,0.02745164385046499,2.745164385046499,0.0985472221621377,9.85472221621377
7005,Float Glass & Surf Ground Or Polished Sheets Etc,10,United Arab Emirates,0.024634906051734826,2.4634906051734826,0.0929658022612433,9.29658022612433
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",1,Singapore,0.38706052542681035,38.706052542681036,0.0752750189792491,7.5275018979249095
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",2,Japan,0.1481110924133843,14.81110924133843,0.1143360542959544,11.43360542959544
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",3,Canada,0.1308583577020236,13.085835770202358,0.0154656233349139,1.54656233349139
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",4,China,0.08257420453333508,8.25742045333351,0.4906678626020103,49.06678626020103
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",5,Belgium,0.07073464460217051,7.073464460217051,0.1190846230386863,11.90846230386863
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",6,Germany,0.06683373985146847,6.683373985146847,0.1203331113970479,12.03331113970479
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",7,Mexico,0.0322609914482625,3.22609914482625,0.0001516496789923,0.015164967899230001
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",8,Malaysia,0.027835910060663566,2.7835910060663567,0.2113805750151857,21.13805750151857
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",9,United Kingdom,0.027166389040386416,2.7166389040386414,0.0968397945919469,9.68397945919469
7006,"Gls Of 7003-5 Bnt,edg Wkd, Engr,drl,enml Othr Etc",10,Vietnam,0.02656414492149513,2.656414492149513,0.1709930364188678,17.099303641886777
7007,"Safety Glass, Of Tempered Or Laminated Glass",1,China,0.34382644152092334,34.38264415209233,0.3938130171442661,39.381301714426606
7007,"Safety Glass, Of Tempered Or Laminated Glass",2,Mexico,0.2583514038927804,25.83514038927804,0.0066111907418345,0.6611190741834501
7007,"Safety Glass, Of Tempered Or Laminated Glass",3,Malaysia,0.08105116930273398,8.105116930273399,0.1409567533443956,14.095675334439562
7007,"Safety Glass, Of Tempered Or Laminated Glass",4,Vietnam,0.07059269399572296,7.059269399572296,0.1404818603065931,14.04818603065931
7007,"Safety Glass, Of Tempered Or Laminated Glass",5,Canada,0.06057315755492908,6.057315755492907,0.0099729480632559,0.99729480632559
7007,"Safety Glass, Of Tempered Or Laminated Glass",6,Turkey,0.04141452153621985,4.141452153621985,0.1200347444967887,12.00347444967887
7007,"Safety Glass, Of Tempered Or Laminated Glass",7,Peru,0.0394269352953986,3.9426935295398597,0.0326842018063465,3.26842018063465
7007,"Safety Glass, Of Tempered Or Laminated Glass",8,Colombia,0.0381262523334866,3.81262523334866,0.0656375665800888,6.563756658008881
7007,"Safety Glass, Of Tempered Or Laminated Glass",9,Japan,0.0372430867731118,3.7243086773111798,0.1264913399381442,12.64913399381442
7007,"Safety Glass, Of Tempered Or Laminated Glass",10,Germany,0.029394337794693293,2.9394337794693293,0.1233688644487474,12.33688644487474
7008,Multiple-walled Insulating Units Of Glass,1,Mexico,0.43463696121029954,43.463696121029955,0.0202681844155064,2.02681844155064
7008,Multiple-walled Insulating Units Of Glass,2,Germany,0.16872195939675283,16.872195939675283,0.1095275277290552,10.952752772905521
7008,Multiple-walled Insulating Units Of Glass,3,Canada,0.15532945787443958,15.532945787443959,0.000443897202809,0.044389720280900005
7008,Multiple-walled Insulating Units Of Glass,4,China,0.11584163459790067,11.584163459790068,0.5047785125937678,50.477851259376784
7008,Multiple-walled Insulating Units Of Glass,5,Spain,0.04640085495628233,4.640085495628233,0.1058857232073913,10.58857232073913
7008,Multiple-walled Insulating Units Of Glass,6,Turkey,0.03162255945513151,3.162255945513151,0.1248600948269967,12.48600948269967
7008,Multiple-walled Insulating Units Of Glass,7,Italy,0.015238890758379661,1.5238890758379662,0.1130510915751791,11.30510915751791
7008,Multiple-walled Insulating Units Of Glass,8,Ireland,0.012744419431394002,1.2744419431394003,0.1170343932852021,11.70343932852021
7008,Multiple-walled Insulating Units Of Glass,9,Poland,0.01267642416068504,1.267642416068504,0.1313355219870482,13.13355219870482
7008,Multiple-walled Insulating Units Of Glass,10,Chile,0.006786838158734774,0.6786838158734775,0.0446712608515243,4.46712608515243
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",1,China,0.4107325654408971,41.07325654408971,0.5080585511085843,50.80585511085843
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",2,Mexico,0.22228459574296003,22.228459574296004,0.0141335799508142,1.4133579950814201
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",3,Taiwan,0.09393196583180484,9.393196583180483,0.17800733578076,17.800733578076
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",4,"Korea, South",0.07254812940344627,7.254812940344626,0.1375195099228616,13.75195099228616
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",5,Vietnam,0.06553743567967725,6.553743567967725,0.1732715958595349,17.32715958595349
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",6,India,0.0479416770883347,4.79416770883347,0.2359002072261909,23.59002072261909
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",7,Canada,0.02635722981155144,2.635722981155144,0.066231079199068,6.6231079199068
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",8,Japan,0.02218516542151404,2.218516542151404,0.154364041979695,15.4364041979695
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",9,Thailand,0.021383066179837897,2.1383066179837895,0.1531733236070317,15.31733236070317
7009,"Glass Mirrors, Framed Or Not, Inc Rearview Mirrors",10,Australia,0.01709816939997643,1.709816939997643,0.1152813324855677,11.52813324855677
7010,Glass Containers For Packing Etc & Glass Closures,1,Mexico,0.36235075047474863,36.235075047474865,0.0120743023339258,1.2074302333925802
7010,Glass Containers For Packing Etc & Glass Closures,2,China,0.20289262636981734,20.289262636981732,0.4621015854445182,46.210158544451815
7010,Glass Containers For Packing Etc & Glass Closures,3,India,0.08499321257882257,8.499321257882258,0.1427222818579241,14.27222818579241
7010,Glass Containers For Packing Etc & Glass Closures,4,France,0.06873499406115705,6.873499406115704,0.0826135770141234,8.26135770141234
7010,Glass Containers For Packing Etc & Glass Closures,5,Taiwan,0.06449403891595963,6.4494038915959635,0.0943504021185664,9.435040211856641
7010,Glass Containers For Packing Etc & Glass Closures,6,Italy,0.06230153405631967,6.230153405631967,0.0735712854419464,7.35712854419464
7010,Glass Containers For Packing Etc & Glass Closures,7,Canada,0.060895363238251746,6.0895363238251745,0.0014407331032449,0.14407331032449
7010,Glass Containers For Packing Etc & Glass Closures,8,Germany,0.05308775500399783,5.308775500399783,0.0897482254091772,8.974822540917721
7010,Glass Containers For Packing Etc & Glass Closures,9,Poland,0.021489920060139778,2.1489920060139776,0.0873371059862245,8.73371059862245
7010,Glass Containers For Packing Etc & Glass Closures,10,United Arab Emirates,0.018759805240785812,1.8759805240785812,0.0328011374351079,3.2801137435107903
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",1,China,0.4446763862449753,44.46763862449753,0.4992664095431262,49.92664095431262
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",2,Germany,0.15821024106499343,15.821024106499342,0.1027693744566492,10.27693744566492
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",3,Poland,0.08299305353910366,8.299305353910366,,
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",4,United Kingdom,0.07945269378815333,7.945269378815333,0.0897288315432277,8.97288315432277
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",5,Canada,0.068466840520353,6.846684052035299,0.0252551662696337,2.5255166269633698
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",6,Taiwan,0.04228771338073803,4.228771338073803,0.2460714285714285,24.60714285714285
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",7,Mexico,0.03840052351800272,3.8400523518002725,0.00541225705203,0.5412257052030001
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",8,Japan,0.036239193892843594,3.6239193892843593,0.1176279244338796,11.762792443387958
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",9,Hungary,0.026487002795788497,2.6487002795788497,0.1421162729887562,14.211627298875621
7011,"Glass Env, Open, Gls Parts W/o Fit For Elec Lamp",10,Thailand,0.022786351255048375,2.2786351255048376,0.0875613747954173,8.75613747954173
7013,"Glassware For Table, Kitchen, Toilet Etc Use Nesoi",1,China,0.6523884016063093,65.23884016063093,0.4090064178750576,40.90064178750576
7013,"Glassware For Table, Kitchen, Toilet Etc Use Nesoi",2,Mexico,0.10475393360731503,10.475393360731502,0.0027963337658474,0.27963337658474
7013,"Glassware For Table, Kitchen, Toilet Etc Use Nesoi",3,Germany,0.04762803951688609,4.76280395168861,0.1818680105416868,18.18680105416868
